11/16/2020, 15:44:53	11/16/2020, 15:40:36	Techcruch	Unpacking the C3.ai IPO filing	http://feedproxy.google.com/~r/Techcrunch/~3/4SRAbmydHLk/	The last thing I recall thinking about C3.ai (C3) was seeing its billboards outside San Francisco and asking myself what the hell the company actually did and how much it was spending on huge outdoor advertisements. So much for what I know. The company filed to go public on Friday, and instead of being a [&#8230;]	(IPOs)	Not Computed		-
11/16/2020, 15:44:58	11/16/2020, 20:14:19	BusinessJournal	As Airbnb and DoorDash near IPOs, here's where they rank among Y Combinator’s most valuable alumni	https://www.bizjournals.com/sanjose/news/2020/11/16/here-are-y-combinators-most-11-valuable-alumni.html?ana=brss_1028	Airbnb and DoorDash are among Mountain View-based Y Combinator's most valuable companies. Here's a look at where they rank as they prepare to go public by the end of the year.	(IPOs)	Not Computed	('Airbnb', 'GPE')('DoorDash', 'FAC')('Y Combinator', 'PERSON')	-
11/16/2020, 15:44:58	11/16/2020, 20:07:01	BusinessJournal	World Class threatened with more foreclosures, including for downtown IHOP	https://www.bizjournals.com/austin/news/2020/11/16/world-class-facing-three-new-foreclosure-sales.html?ana=brss_1028	World Class has its hands full, between roughly 20 bankruptcies, multiple lawsuits and a political scandal. But lenders continue to circle and more foreclosure proceedings were recently filed. The properties at stake include the former home of Carmelo's Italian restaurant downtown, the former downtown music venue La Zona Rosa and the IHOP near Rainey Street.	(Bankruptcy)	Not Computed		-
11/16/2020, 15:44:58	11/16/2020, 19:34:01	BusinessJournal	The Funded: Women's cancer biotech sets targets for upcoming IPO	https://www.bizjournals.com/sanjose/news/2020/11/16/womens-cancer-biotech-sets-ipo-targets.html?ana=brss_1028	The San Francisco biotech is one of three Bay Area companies that outined new IPO plans since Friday. Here's more on them and other venture news at the start of a new week.	(Funding /IPOs)	Not Computed		-
11/16/2020, 15:44:58	11/16/2020, 15:37:12	BusinessJournal	Houston judge approves bankruptcy plan for Men's Wearhouse parent Tailored Brands	https://www.bizjournals.com/louisville/news/2020/11/16/tailored-brands-bankruptcy-plan-approved.html?ana=brss_1028	The company now expects to emerge from bankruptcy in time for the peak holiday season.	(Bankruptcy)	Not Computed	('Houston', 'GPE')("Men's Wearhouse", 'ORG')('Tailored Brands', 'PERSON')	-
11/16/2020, 15:44:58	11/16/2020, 15:36:59	BusinessJournal	Redwood City ad-tech business PubMatic files to raise $75M in IPO	https://www.bizjournals.com/sanjose/news/2020/11/16/ad-tech-business-pubmatic-plans-75-million-ipo.html?ana=brss_1028	PubMatic joins a growing list of Bay Area companies that are queuing up to go public before the end of the year, including Redwood City-based C3.ai, San Francisco-based DoorDash and Airbnb.	(Funding /IPOs)	Not Computed	('Redwood City', 'GPE')('75', 'MONEY')	-
11/16/2020, 15:44:58	11/16/2020, 13:43:04	BusinessJournal	NPC bankruptcy hits a snag with effort to sell its Wendy's restaurants	https://www.bizjournals.com/kansascity/news/2020/11/16/npc-hits-snag-in-effort-to-sell-wendys-stores.html?ana=brss_1028	Wendy's isn't keen on a bidder for Leawood-based NPC International Inc.'s restaurants. NPC, which is in bankruptcy reorganization, is the nation's largest Wendy's franchisee.	(Possible_M&A /Bankruptcy)	Not Computed	('NPC', 'ORG')("Wendy's", 'ORG')	-
11/16/2020, 15:44:58	11/14/2020, 17:26:26	BusinessJournal	The week in bankruptcies: Houston bankruptcy filings jump 117% from 2019 with CBL, others	https://www.bizjournals.com/houston/news/2020/11/14/cbl-mall-owner-pacific-drilling-more-bankruptcies.html?ana=brss_1028	Year to date through Nov. 6, 2020, Houston's court recorded 437 Chapter 7 or Chapter 11 business bankruptcy filings, a 117% increase from the same span the prior year. However, 177 of those came from a national mall owner.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Houston', 'GPE')('117%', 'PERCENT')('2019', 'DATE')('CBL', 'ORG')	-
11/16/2020, 15:44:58	11/14/2020, 16:57:39	BusinessJournal	Houston judge approves bankruptcy plan for Men's Wearhouse parent Tailored Brands	https://www.bizjournals.com/houston/news/2020/11/14/tailored-brands-bankruptcy-plan-approved.html?ana=brss_1028	The company now expects to emerge from bankruptcy in time for the peak holiday season.	(Bankruptcy)	Not Computed	('Houston', 'GPE')("Men's Wearhouse", 'ORG')('Tailored Brands', 'PERSON')	-
11/16/2020, 15:44:58	11/14/2020, 16:26:40	BusinessJournal	Gulfport Energy Corp. files for bankruptcy protection in Houston with $2.5B in debt	https://www.bizjournals.com/houston/news/2020/11/14/gulfport-energy-files-for-bankruptcy-protection.html?ana=brss_1028	The bankruptcy filing comes after the out-of-state company took several steps in 2020 to improve its balance sheet and preserve liquidity amid pressures from the Covid-19 pandemic.	(Bankruptcy)	Not Computed	('Gulfport Energy Corp.', 'ORG')('Houston', 'GPE')	-
