11/30/2020, 16:53:59	11/30/2020, 17:00:00	Businesswire IPO	Forest Road Acquisition Corp. Announces Closing of Upsized $300,000,000 Initial Public Offering	http://www.businesswire.com/news/home/20201130005762/en/Forest-Road-Acquisition-Corp.-Announces-Closing-of-Upsized-300000000-Initial-Public-Offering/	NEW YORK--(BUSINESS WIRE)---- $FRX--Forest Road Acquisition Corp. Announces Closing of Upsized $300,000,000 Initial Public Offering	(M&A /IPOs)	Not Computed	('Forest Road Acquisition Corp.', 'ORG')('300,000,000', 'MONEY')	-
11/30/2020, 16:53:59	11/30/2020, 12:00:00	Businesswire IPO	Elanco Announces Public Offering of Common Stock by Selling Shareholder	http://www.businesswire.com/news/home/20201130005495/en/Elanco-Announces-Public-Offering-of-Common-Stock-by-Selling-Shareholder/	GREENFIELD, Ind.--(BUSINESS WIRE)--Elanco Animal Health Incorporated (NYSE: ELAN) announced today the launch of a public offering of 54,500,000 shares of its common stock held by Bayer World Investments B.V, an affiliate of Bayer AG. Bayer World Investments B.V. will be the sole selling shareholder and will also grant to the underwriters an option to purchase up to an additional 8,175,000 shares of common stock. Elanco will not issue shares in the offering and will not receive any proceeds from	(Possible_M&A /IPOs)	Not Computed	('Elanco Announces Public Offering of Common Stock by Selling Shareholder', 'ORG')	-
11/30/2020, 16:53:59	11/30/2020, 11:21:00	Businesswire IPO	C3.ai Announces Launch of Initial Public Offering	http://www.businesswire.com/news/home/20201130005463/en/C3.ai-Announces-Launch-of-Initial-Public-Offering/	REDWOOD CITY, Calif.--(BUSINESS WIRE)--C3.ai, a leading enterprise AI software provider for accelerating digital transformation, today announced plans to commence the roadshow for its proposed initial public offering. C3.ai has filed a registration statement on Form S-1 with the Securities and Exchange Commission (“SEC”) to offer 15,500,000 shares of its Class A common stock to the public. C3.ai also intends to grant the underwriters a 30-day option to purchase up to an additional 2,325,000 sha	(IPOs)	Not Computed		-
11/30/2020, 16:54:00	11/30/2020, 18:01:34	Techcruch	C3.ai’s initial IPO pricing guidance spotlights the public market’s tech appetite	http://feedproxy.google.com/~r/Techcrunch/~3/BGt2Xfp-Qxg/	On the heels of news that DoorDash is targeting an initial IPO valuation up to $27 billion, C3.ai also dropped a new S-1 filing detailing a first-draft guess of what the richly valued company might be worth after its debut. C3.ai posted an initial IPO price range of $31 to $34 per share, with the [&#8230;]	(IPOs)	Not Computed		-
11/30/2020, 16:54:01	11/30/2020, 21:15:00	PRNewswire -All News Releases	PREIT's Prepackaged Financial Restructuring Plan Confirmed By Court	https://www.prnewswire.com:443/news-releases/preits-prepackaged-financial-restructuring-plan-confirmed-by-court-301181888.html	PHILADELPHIA, Nov. 30, 2020 /PRNewswire/ -- PREIT (NYSE: PEI), a leading operator of diverse retail and experiential destinations, today announced that the United States Bankruptcy Court for the District of Delaware (the "Court") has confirmed its prepackaged financial restructuring plan...	(Bankruptcy)	Not Computed	('PREIT', 'ORG')	-
11/30/2020, 16:54:04	11/30/2020, 21:01:00	PRNewswire -Health	Cogent Biosciences Announces $60.0 Million Public Offering of Shares of Common Stock	https://www.prnewswire.com:443/news-releases/cogent-biosciences-announces-60-0-million-public-offering-of-shares-of-common-stock-301181883.html	CAMBRIDGE, Mass., Nov. 30, 2020 /PRNewswire/ -- Cogent Biosciences, Inc. (Nasdaq: COGT), a biotechnology company focused on developing precision therapies for genetically defined diseases, today announced that it has commenced an underwritten public offering of $60,000,000 of shares of...	(Possible_Funding /IPOs)	Not Computed	('$60.0 Million', 'MONEY')	-
11/30/2020, 16:54:06	11/30/2020, 21:30:08	BusinessJournal	Bankruptcy court approves PREIT's reorganization plan	https://www.bizjournals.com/philadelphia/news/2020/11/30/bankruptcy-court-approves-preits-reorganization.html?ana=brss_1028	The owner of Fashion District Philadelphia and Willow Grove Mall will receive $130 million in new financing.	(Bankruptcy)	Not Computed	('PREIT', 'ORG')	-
11/30/2020, 16:54:06	11/30/2020, 19:43:23	BusinessJournal	St. Louis bankruptcies haven't surged as predicted. Why?	https://www.bizjournals.com/stlouis/news/2020/11/30/why-local-bankruptcies-havent-surged-as-predicted.html?ana=brss_1028	Attorneys had expected businesses to flock to bankruptcy court amid the pandemic. There are some possible reasons that hasn't yet happened.	(Bankruptcy)	Not Computed	('St. Louis', 'GPE')	-
11/30/2020, 16:54:06	11/30/2020, 19:17:14	BusinessJournal	Tom Siebel's C3.ai seeks to raise $527M in IPO	https://www.bizjournals.com/sanjose/news/2020/11/30/c3ai-seeks-to-raise-527-million-in-ipo.html?ana=brss_1028	C3.ai will be competing with a herd of other Bay Area tech companies for investors attention.	(Funding /IPOs)	Not Computed	("Tom Siebel's", 'PERSON')	-
11/30/2020, 16:54:06	11/30/2020, 18:31:01	BusinessJournal	DoorDash seeks to raise up to $2.8B in IPO	https://www.bizjournals.com/sanjose/news/2020/11/30/doordash-seeks-to-raise-up-to-2-8-billion-in-ipo.html?ana=brss_1028	The company, which was last valued at $16 billion, has greatly benefited from Covid-19 and the surge in consumers preferring food delivered to their homes versus venturing out to restaurants.	(Funding /IPOs)	Not Computed	('up to $2.8B', 'MONEY')	-
